County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage,office,candidate,party
2, Berkeley,8, MA, Circuit Judge, D,1346, Michael Douglas Lorensen,183,801,22.85%,Circuit Judge,Michael Douglas Lorensen,D
2, Berkeley,9, MA, Circuit Judge, D,1346, Michael Douglas Lorensen,486,2364,20.56%,Circuit Judge,Michael Douglas Lorensen,D
2, Berkeley, 922A, MA, Circuit Judge, D,1346, Michael Douglas Lorensen,208,1017,20.45%,Circuit Judge,Michael Douglas Lorensen,D
2, Berkeley,1, MA, Circuit Judge, R,1348, Harry Patton Waddell,181,1590,11.38%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,10, MA, Circuit Judge, R,1348, Harry Patton Waddell,273,2073,13.17%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,105, MA, Circuit Judge, R,1348, Harry Patton Waddell,220,1401,15.70%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,106, MA, Circuit Judge, R,1348, Harry Patton Waddell,172,1119,15.37%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,107, MA, Circuit Judge, R,1348, Harry Patton Waddell,225,1425,15.79%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,11, MA, Circuit Judge, R,1348, Harry Patton Waddell,134,977,13.72%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,110, MA, Circuit Judge, R,1348, Harry Patton Waddell,137,780,17.56%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,111, MA, Circuit Judge, R,1348, Harry Patton Waddell,183,1062,17.23%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,112, MA, Circuit Judge, R,1348, Harry Patton Waddell,174,1218,14.29%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,113, MA, Circuit Judge, R,1348, Harry Patton Waddell,96,672,14.29%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,114, MA, Circuit Judge, R,1348, Harry Patton Waddell,121,867,13.96%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,115, MA, Circuit Judge, R,1348, Harry Patton Waddell,147,942,15.61%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,12, MA, Circuit Judge, R,1348, Harry Patton Waddell,450,2922,15.40%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,13, MA, Circuit Judge, R,1348, Harry Patton Waddell,212,1200,17.67%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,14, MA, Circuit Judge, R,1348, Harry Patton Waddell,90,837,10.75%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,15, MA, Circuit Judge, R,1348, Harry Patton Waddell,128,1230,10.41%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,16, MA, Circuit Judge, R,1348, Harry Patton Waddell,372,2655,14.01%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,17, MA, Circuit Judge, R,1348, Harry Patton Waddell,208,1485,14.01%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,18, MA, Circuit Judge, R,1348, Harry Patton Waddell,256,1815,14.10%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 18A, MA, Circuit Judge, R,1348, Harry Patton Waddell,97,540,17.96%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,19, MA, Circuit Judge, R,1348, Harry Patton Waddell,276,1584,17.42%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,2, MA, Circuit Judge, R,1348, Harry Patton Waddell,253,2001,12.64%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,20, MA, Circuit Judge, R,1348, Harry Patton Waddell,277,1638,16.91%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,21, MA, Circuit Judge, R,1348, Harry Patton Waddell,413,2295,18.00%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,22, MA, Circuit Judge, R,1348, Harry Patton Waddell,226,1380,16.38%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 22A, MA, Circuit Judge, R,1348, Harry Patton Waddell,217,1296,16.74%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,23, MA, Circuit Judge, R,1348, Harry Patton Waddell,481,3114,15.45%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,24, MA, Circuit Judge, R,1348, Harry Patton Waddell,267,1929,13.84%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,25, MA, Circuit Judge, R,1348, Harry Patton Waddell,236,1827,12.92%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,26, MA, Circuit Judge, R,1348, Harry Patton Waddell,277,1818,15.24%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,27, MA, Circuit Judge, R,1348, Harry Patton Waddell,373,2625,14.21%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,28, MA, Circuit Judge, R,1348, Harry Patton Waddell,333,2043,16.30%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,29, MA, Circuit Judge, R,1348, Harry Patton Waddell,301,2037,14.78%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,30, MA, Circuit Judge, R,1348, Harry Patton Waddell,297,1680,17.68%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,32, MA, Circuit Judge, R,1348, Harry Patton Waddell,320,2007,15.94%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,34, MA, Circuit Judge, R,1348, Harry Patton Waddell,320,1980,16.16%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,35, MA, Circuit Judge, R,1348, Harry Patton Waddell,390,2421,16.11%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,36, MA, Circuit Judge, R,1348, Harry Patton Waddell,486,2934,16.56%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,38, MA, Circuit Judge, R,1348, Harry Patton Waddell,385,2409,15.98%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,39, MA, Circuit Judge, R,1348, Harry Patton Waddell,773,4692,16.47%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,40, MA, Circuit Judge, R,1348, Harry Patton Waddell,497,3033,16.39%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,41, MA, Circuit Judge, R,1348, Harry Patton Waddell,452,2724,16.59%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,42, MA, Circuit Judge, R,1348, Harry Patton Waddell,267,1527,17.49%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,43, MA, Circuit Judge, R,1348, Harry Patton Waddell,96,540,17.78%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 43A, MA, Circuit Judge, R,1348, Harry Patton Waddell,207,1227,16.87%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,44, MA, Circuit Judge, R,1348, Harry Patton Waddell,182,1113,16.35%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,45, MA, Circuit Judge, R,1348, Harry Patton Waddell,432,2424,17.82%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,46, MA, Circuit Judge, R,1348, Harry Patton Waddell,190,1020,18.63%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 46A, MA, Circuit Judge, R,1348, Harry Patton Waddell,278,1605,17.32%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,47, MA, Circuit Judge, R,1348, Harry Patton Waddell,443,2379,18.62%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,48, MA, Circuit Judge, R,1348, Harry Patton Waddell,425,2805,15.15%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,49, MA, Circuit Judge, R,1348, Harry Patton Waddell,389,2532,15.36%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,5, MA, Circuit Judge, R,1348, Harry Patton Waddell,250,1836,13.62%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,50, MA, Circuit Judge, R,1348, Harry Patton Waddell,213,1242,17.15%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,51, MA, Circuit Judge, R,1348, Harry Patton Waddell,235,1395,16.85%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 51A, MA, Circuit Judge, R,1348, Harry Patton Waddell,133,762,17.45%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,52, MA, Circuit Judge, R,1348, Harry Patton Waddell,336,2412,13.93%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,53, MA, Circuit Judge, R,1348, Harry Patton Waddell,303,2163,14.01%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,54, MA, Circuit Judge, R,1348, Harry Patton Waddell,307,1986,15.46%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,55, MA, Circuit Judge, R,1348, Harry Patton Waddell,123,699,17.60%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,56, MA, Circuit Judge, R,1348, Harry Patton Waddell,104,828,12.56%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,6, MA, Circuit Judge, R,1348, Harry Patton Waddell,96,999,9.61%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,7, MA, Circuit Judge, R,1348, Harry Patton Waddell,167,1500,11.13%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,8, MA, Circuit Judge, R,1348, Harry Patton Waddell,79,801,9.86%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,9, MA, Circuit Judge, R,1348, Harry Patton Waddell,318,2364,13.45%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley, 922A, MA, Circuit Judge, R,1348, Harry Patton Waddell,124,1017,12.19%,Circuit Judge,Harry Patton Waddell,R
2, Berkeley,1, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,303,1590,19.06%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,10, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,360,2073,17.37%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,105, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,207,1401,14.78%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,106, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,142,1119,12.69%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,107, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,202,1425,14.18%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,11, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,171,977,17.50%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,110, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,101,780,12.95%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,111, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,129,1062,12.15%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,112, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,179,1218,14.70%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,113, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,93,672,13.84%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,114, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,123,867,14.19%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,115, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,125,942,13.27%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,12, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,369,2922,12.63%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,13, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,163,1200,13.58%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,14, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,175,837,20.91%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,15, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,242,1230,19.67%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,16, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,430,2655,16.20%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,17, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,237,1485,15.96%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,18, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,295,1815,16.25%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 18A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,59,540,10.93%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,19, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,192,1584,12.12%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,2, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,355,2001,17.74%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,20, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,182,1638,11.11%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,21, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,261,2295,11.37%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,22, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,206,1380,14.93%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 22A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,188,1296,14.51%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,23, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,452,3114,14.52%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,24, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,342,1929,17.73%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,25, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,315,1827,17.24%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,26, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,260,1818,14.30%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,27, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,412,2625,15.70%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,28, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,305,2043,14.93%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,29, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,312,2037,15.32%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,30, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,187,1680,11.13%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,32, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,275,2007,13.70%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,34, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,258,1980,13.03%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,35, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,311,2421,12.85%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,36, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,379,2934,12.92%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,38, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,340,2409,14.11%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,39, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,610,4692,13.00%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,40, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,411,3033,13.55%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,41, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,349,2724,12.81%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,42, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,191,1527,12.51%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,43, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,76,540,14.07%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 43A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,135,1227,11.00%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,44, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,163,1113,14.65%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,45, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,283,2424,11.67%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,46, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,117,1020,11.47%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 46A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,190,1605,11.84%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,47, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,263,2379,11.06%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,48, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,388,2805,13.83%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,49, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,336,2532,13.27%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,5, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,316,1836,17.21%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,50, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,147,1242,11.84%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,51, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,167,1395,11.97%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 51A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,94,762,12.34%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,52, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,346,2412,14.34%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,53, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,326,2163,15.07%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,54, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,283,1986,14.25%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,55, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,87,699,12.45%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,56, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,136,828,16.43%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,6, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,191,999,19.12%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,7, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,306,1500,20.40%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,8, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,172,801,21.47%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,9, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,412,2364,17.43%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley, 922A, HA, Commissioner of Agriculture, D,1031, Gus R. Douglass,177,1017,17.40%,Commissioner of Agriculture,Gus R. Douglass,D
2, Berkeley,1, HA, Commissioner of Agriculture, R,1034, James Michael Teets,187,1590,11.76%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,10, HA, Commissioner of Agriculture, R,1034, James Michael Teets,283,2073,13.65%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,105, HA, Commissioner of Agriculture, R,1034, James Michael Teets,233,1401,16.63%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,106, HA, Commissioner of Agriculture, R,1034, James Michael Teets,200,1119,17.87%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,107, HA, Commissioner of Agriculture, R,1034, James Michael Teets,240,1425,16.84%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,11, HA, Commissioner of Agriculture, R,1034, James Michael Teets,121,977,12.38%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,110, HA, Commissioner of Agriculture, R,1034, James Michael Teets,143,780,18.33%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,111, HA, Commissioner of Agriculture, R,1034, James Michael Teets,191,1062,17.98%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,112, HA, Commissioner of Agriculture, R,1034, James Michael Teets,204,1218,16.75%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,113, HA, Commissioner of Agriculture, R,1034, James Michael Teets,119,672,17.71%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,114, HA, Commissioner of Agriculture, R,1034, James Michael Teets,138,867,15.92%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,115, HA, Commissioner of Agriculture, R,1034, James Michael Teets,168,942,17.83%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,12, HA, Commissioner of Agriculture, R,1034, James Michael Teets,495,2922,16.94%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,13, HA, Commissioner of Agriculture, R,1034, James Michael Teets,215,1200,17.92%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,14, HA, Commissioner of Agriculture, R,1034, James Michael Teets,79,837,9.44%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,15, HA, Commissioner of Agriculture, R,1034, James Michael Teets,130,1230,10.57%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,16, HA, Commissioner of Agriculture, R,1034, James Michael Teets,372,2655,14.01%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,17, HA, Commissioner of Agriculture, R,1034, James Michael Teets,201,1485,13.54%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,18, HA, Commissioner of Agriculture, R,1034, James Michael Teets,273,1815,15.04%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley, 18A, HA, Commissioner of Agriculture, R,1034, James Michael Teets,107,540,19.81%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,19, HA, Commissioner of Agriculture, R,1034, James Michael Teets,289,1584,18.24%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,2, HA, Commissioner of Agriculture, R,1034, James Michael Teets,241,2001,12.04%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,20, HA, Commissioner of Agriculture, R,1034, James Michael Teets,300,1638,18.32%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,21, HA, Commissioner of Agriculture, R,1034, James Michael Teets,445,2295,19.39%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,22, HA, Commissioner of Agriculture, R,1034, James Michael Teets,228,1380,16.52%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley, 22A, HA, Commissioner of Agriculture, R,1034, James Michael Teets,211,1296,16.28%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,23, HA, Commissioner of Agriculture, R,1034, James Michael Teets,496,3114,15.93%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,24, HA, Commissioner of Agriculture, R,1034, James Michael Teets,258,1929,13.37%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,25, HA, Commissioner of Agriculture, R,1034, James Michael Teets,260,1827,14.23%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,26, HA, Commissioner of Agriculture, R,1034, James Michael Teets,274,1818,15.07%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,27, HA, Commissioner of Agriculture, R,1034, James Michael Teets,406,2625,15.47%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,28, HA, Commissioner of Agriculture, R,1034, James Michael Teets,333,2043,16.30%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,29, HA, Commissioner of Agriculture, R,1034, James Michael Teets,322,2037,15.81%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,30, HA, Commissioner of Agriculture, R,1034, James Michael Teets,305,1680,18.15%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,32, HA, Commissioner of Agriculture, R,1034, James Michael Teets,331,2007,16.49%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,34, HA, Commissioner of Agriculture, R,1034, James Michael Teets,357,1980,18.03%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,35, HA, Commissioner of Agriculture, R,1034, James Michael Teets,414,2421,17.10%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,36, HA, Commissioner of Agriculture, R,1034, James Michael Teets,500,2934,17.04%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,38, HA, Commissioner of Agriculture, R,1034, James Michael Teets,418,2409,17.35%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,39, HA, Commissioner of Agriculture, R,1034, James Michael Teets,790,4692,16.84%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,40, HA, Commissioner of Agriculture, R,1034, James Michael Teets,536,3033,17.67%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,41, HA, Commissioner of Agriculture, R,1034, James Michael Teets,479,2724,17.58%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,42, HA, Commissioner of Agriculture, R,1034, James Michael Teets,272,1527,17.81%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,43, HA, Commissioner of Agriculture, R,1034, James Michael Teets,94,540,17.41%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley, 43A, HA, Commissioner of Agriculture, R,1034, James Michael Teets,229,1227,18.66%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,44, HA, Commissioner of Agriculture, R,1034, James Michael Teets,177,1113,15.90%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,45, HA, Commissioner of Agriculture, R,1034, James Michael Teets,471,2424,19.43%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,46, HA, Commissioner of Agriculture, R,1034, James Michael Teets,199,1020,19.51%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley, 46A, HA, Commissioner of Agriculture, R,1034, James Michael Teets,311,1605,19.38%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,47, HA, Commissioner of Agriculture, R,1034, James Michael Teets,476,2379,20.01%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,48, HA, Commissioner of Agriculture, R,1034, James Michael Teets,467,2805,16.65%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,49, HA, Commissioner of Agriculture, R,1034, James Michael Teets,419,2532,16.55%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,5, HA, Commissioner of Agriculture, R,1034, James Michael Teets,248,1836,13.51%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,50, HA, Commissioner of Agriculture, R,1034, James Michael Teets,223,1242,17.95%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,51, HA, Commissioner of Agriculture, R,1034, James Michael Teets,256,1395,18.35%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley, 51A, HA, Commissioner of Agriculture, R,1034, James Michael Teets,141,762,18.50%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,52, HA, Commissioner of Agriculture, R,1034, James Michael Teets,373,2412,15.46%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,53, HA, Commissioner of Agriculture, R,1034, James Michael Teets,327,2163,15.12%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,54, HA, Commissioner of Agriculture, R,1034, James Michael Teets,331,1986,16.67%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,55, HA, Commissioner of Agriculture, R,1034, James Michael Teets,124,699,17.74%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,56, HA, Commissioner of Agriculture, R,1034, James Michael Teets,111,828,13.41%,Commissioner of Agriculture,James Michael Teets,R
2, Berkeley,6, HA, Commissioner of Agriculture, R,1034, James Michael Teets,116,999,11.61%,Commissioner of Agriculture,James Michael Teets,R
